	tconst	Box office max	genres
459	tt17527468	136000000.0	Comedy
460	tt17541454	182.0	Drama,Short
461	tt17663992	1691000000.0	Horror,Mystery,Thriller
462	tt18072376	254000000000.0	Biography,Drama,War
463	tt18079362	404000000.0	Comedy,Drama,Sport
464	tt18286194	87000000.0	Drama
465	tt18317482	39000000.0	Comedy,Drama,Short
466	tt1838556	326000000.0	Action,Thriller
467	tt18550182	686683.0	Drama
468	tt18550182	686683.0	Drama
469	tt18550182	686683.0	Drama
470	tt18557856	2000000.0	Animation,Short
471	tt18557856	2000000.0	Animation,Short
472	tt18557856	2000000.0	Animation,Short
473	tt18557856	2000000.0	Animation,Short
474	tt18557856	2000000.0	Animation,Short
475	tt18557856	2000000.0	Animation,Short
476	tt1856080	554000000.0	Biography,Drama,Sport
477	tt18561736	565.0	Family
478	tt1877830	7722000000.0	Action,Crime,Drama
479	tt1879016	157000000.0	Drama,War
480	tt1879016	157000000.0	Drama,War
481	tt18966752	43563.0	Documentary
482	tt18968540	57000000.0	Horror,Mystery
483	tt1924245	165000000.0	Drama
484	tt19365538	5.0	Drama,Romance
485	tt19623240	52000000.0	Horror
486	tt19712392	11.0	Comedy,Crime,Short
487	tt19844000	189000000.0	Fantasy,Short
488	tt19844000	189000000.0	Fantasy,Short
489	tt19864472	54756.0	Drama,Music
490	tt19864472	54756.0	Drama,Music
491	tt19864472	54756.0	Drama,Music
492	tt19864802	65000000.0	Action,Thriller
493	tt19879660	2258.0	Biography,Crime,Drama
494	tt19880808	4853000000.0	Drama
495	tt19890316	34000000.0	Comedy,Romance
496	tt20168564	126000000.0	Action,Adventure,Fantasy
497	tt20203920	66000000.0	Drama
498	tt20203920	66000000.0	Drama
499	tt20225374	1576000000.0	Adventure,Drama,Sci-Fi
500	tt20225374	1576000000.0	Adventure,Drama,Sci-Fi
501	tt20225374	1576000000.0	Adventure,Drama,Sci-Fi
502	tt20234774	238000000.0	Comedy,Crime,Drama
503	tt20242416	52.0	Action,Drama,Thriller
504	tt20251542	31108.0	Biography,Drama,Sport
505	tt20259704	638000000.0	Drama,History,War
506	tt20330434	104000000.0	Comedy,Crime
507	tt20415200	269000000.0	Short,Thriller
508	tt20600384	848834.0	Drama
509	tt20600384	848834.0	Drama
510	tt20766074	25000000.0	Comedy
511	tt2076822	271000000.0	Action,Adventure,Fantasy
512	tt20768712	291000000.0	Comedy,Romance
513	tt20771612	5000000.0	Action,Short
514	tt20851874	325070.0	Comedy,Drama
515	tt20854842	75.0	Drama,Romance
516	tt20866724	387000000.0	Drama,Short
517	tt21027780	86000000.0	Comedy,Drama,Romance
518	tt21027780	86000000.0	Comedy,Drama,Romance
519	tt21040278	266770.0	Short
520	tt21048798	11.0	Drama,Short
521	tt21052430	2549000000.0	Drama,Short
522	tt21054472	783801.0	Drama,Mystery
523	tt21064584	451000000.0	Biography,Drama,Sport
524	tt21064584	451000000.0	Biography,Drama,Sport
525	tt21109538	557000000.0	Action,Drama,History
526	tt21148018	6346000000.0	Comedy,Drama,History
527	tt21158466	607650.0	Thriller
528	tt21160106	234000000.0	Adventure
529	tt21188080	99000000.0	Comedy,Horror,Romance
530	tt21201544	518000.0	Fantasy,Short
531	tt21201544	518000.0	Fantasy,Short
532	tt21201544	518000.0	Fantasy,Short
533	tt21201544	518000.0	Fantasy,Short
534	tt21201544	518000.0	Fantasy,Short
535	tt21235248	1951000000.0	Adventure,Comedy,Fantasy
536	tt21291998	12000000.0	Short
537	tt21307994	21000000.0	Horror,Mystery
538	tt21374324	409000000.0	Drama,Short
539	tt21383812	15291.0	Comedy,Drama
540	tt2140571	48000000.0	Comedy,Romance
541	tt2140571	48000000.0	Comedy,Romance
542	tt21626284	2165.0	Comedy,Drama
543	tt21692408	520000000.0	Action,Adventure,Animation
544	tt21800162	441000000.0	Comedy,Drama
545	tt21807222	1118000000.0	Horror,Mystery,Thriller
546	tt21828496	424548.0	Comedy,Drama
547	tt21840706	443807.0	Drama,Fantasy,Short
548	tt21857476	518000.0	Short
549	tt21857476	518000.0	Short
550	tt21857476	518000.0	Short
551	tt21857476	518000.0	Short
552	tt21857476	518000.0	Short
553	tt21867370	563000000.0	Action,Comedy,Thriller
554	tt21867434	29000000.0	Biography,Comedy,Drama
555	tt21867590	43000000.0	Crime,Drama
556	tt21953638	188000000.0	Drama,Short
557	tt21973492	15291.0	Action,Short
558	tt21973570	2549000000.0	Adult
559	tt21994228	518000.0	Drama,Romance
560	tt21994228	518000.0	Drama,Romance
561	tt21994228	518000.0	Drama,Romance
562	tt21994228	518000.0	Drama,Romance
563	tt21994228	518000.0	Drama,Romance
564	tt22004344	455708.0	Comedy
565	tt22027654	50.0	Comedy,Drama,Family
566	tt22030458	111000000.0	Drama
567	tt22037066	53.0	Action,Adventure,Drama
568	tt22041854	329000000.0	Biography,Drama,Music
569	tt22058346	443807.0	Romance,Short
570	tt22058462	49000000.0	Drama,Short
571	tt22086334	14056.0	Comedy,Drama,Romance
572	tt22170036	10479.0	Action,Adventure,Drama
573	tt2222042	11000000.0	Action,Adventure,Comedy
574	tt22336444	92.0	Adventure,Mystery,Thriller
575	tt2235372	48582.0	Biography,Drama
576	tt22488024	3582391.0	Action,Adventure
577	tt22489564	25.0	Action,Drama,War
578	tt22490390	148000000.0	Comedy,Short
579	tt22507524	975000000.0	Action,Drama,History
580	tt22643896	55000000.0	Comedy,Drama
581	tt22687790	1223000000.0	Crime,Drama,Horror
582	tt22866358	62000000.0	Adventure,Comedy,Drama
583	tt22900230	55000000.0	Drama
584	tt23023596	35.0	Action,Drama,Fantasy
585	tt23050038	56000000.0	Adventure,Biography,Drama
586	tt23052688	2549000000.0	Family,Short
587	tt23136186	109000000.0	Horror,Thriller
588	tt23289160	1158000000.0	Action,Adventure,Drama
589	tt23330554	686775.0	Horror,Thriller
590	tt23476446	37000000.0	Comedy,Drama
591	tt23554840	947.0	Drama,Thriller
592	tt23561236	23000000.0	Comedy,Drama
593	tt23638614	131000000.0	Drama,Family
594	tt23732594	736000000.0	Drama,Short
595	tt23752056	23.0	Action,Thriller
596	tt23770624	188000000.0	Short
597	tt23789874	746000000.0	Adventure,Family,Sci-Fi
598	tt23790602	3749.0	Action,Adventure,Drama
599	tt2382320	7742000000.0	Action,Adventure,Thriller
600	tt2382320	7742000000.0	Action,Adventure,Thriller
601	tt23859468	2549000000.0	Animation,Short
602	tt2397461	1074000000.0	Adventure,Comedy,Family
603	tt2397461	1074000000.0	Adventure,Comedy,Family
604	tt24059780	9085.0	Action,Drama,Horror
605	tt2420124	266770.0	Drama,Fantasy,Thriller
606	tt24218390	13000000.0	Comedy,Drama,Family
607	tt24306822	49000000.0	Sci-Fi
608	tt25134642	12.0	Biography,Drama
609	tt25135186	80000000.0	Comedy,Drama,Romance
610	tt25355986	182.0	Short,Thriller
611	tt25396050	18.0	Drama,History
612	tt25965608	74000000.0	Drama
613	tt25965608	74000000.0	Drama
614	tt26047818	2192000000.0	Comedy,Romance
615	tt26218928	11.0	Drama
616	tt26234970	302.0	Action,Thriller
617	tt26238856	49000000.0	Sci-Fi,Short
618	tt26238856	49000000.0	Sci-Fi,Short
619	tt26245310	4853000000.0	Drama
620	tt26445355	20.0	Comedy,Drama
621	tt26457132	25000000.0	Short
622	tt26458038	2423.0	Adventure,Thriller
623	tt26598714	25488.0	Comedy,Short
624	tt26655108	1978.0	Drama,Family
625	tt26658104	391000000.0	Horror,Mystery,Thriller
626	tt26660615	1000000.0	Comedy
627	tt26660615	1000000.0	Comedy
628	tt26684414	11.0	Crime,Short
629	tt26690825	2672.0	Drama,Family
630	tt26742232	11.0	Drama,Short
631	tt26744208	67.0	Action
632	tt26761553	19000000.0	Comedy,Short
633	tt26915336	12000000.0	Action,Animation,Mystery
634	tt26927937	409000000.0	Drama,Short
635	tt26929966	10503821.0	Action,Crime,Drama
636	tt26997803	145.0	Action
637	tt27051116	11.0	Family,Short
638	tt27118258	2504.0	Action,Crime,Drama
639	tt27155038	461000000.0	Action,Animation,Comedy
640	tt27160637	16000000.0	Short
641	tt27163971	207000000.0	Short,Thriller
642	tt27171776	20.0	Action,Drama,History
643	tt27241513	1056000000.0	Comedy,Mystery,Sci-Fi
644	tt27310552	6000000.0	Drama
645	tt27327494	100000000.0	Comedy,Drama,Mystery
646	tt27431598	5870.0	Horror,Thriller
647	tt27445004	348000000.0	Crime,Drama
648	tt27459160	13364.0	Comedy,Drama,Romance
649	tt27496886	1592000000.0	Short
650	tt27502506	2199216.0	Comedy,Crime,Drama
651	tt27525441	181000000.0	Romance,Short
652	tt27554611	407000000.0	Documentary
653	tt27566312	127000000.0	Drama,Short
654	tt27647771	4853000000.0	Horror,Short
655	tt27996820	1.0	Action
656	tt28091008	114000000.0	Short
657	tt28091008	114000000.0	Short
658	tt28131707	181000000.0	Documentary,Short
659	tt28185868	2166046.0	Adventure,Drama,Family
660	tt28185868	2166046.0	Adventure,Drama,Family
661	tt28185868	2166046.0	Adventure,Drama,Family
662	tt28187391	1446000000000.0	Short
663	tt28187391	1446000000000.0	Short
664	tt28221135	1793.0	Action,Crime,Drama
665	tt28228231	43.0	Action,Drama,Romance
666	tt28288786	136.0	Comedy,Romance
667	tt28358950	90.0	Drama
668	tt2850386	216000000.0	Adventure,Animation,Comedy
669	tt28512820	2000000.0	Fantasy,Short
670	tt28512820	2000000.0	Fantasy,Short
671	tt28512820	2000000.0	Fantasy,Short
672	tt28512820	2000000.0	Fantasy,Short
673	tt28512820	2000000.0	Fantasy,Short
674	tt28512820	2000000.0	Fantasy,Short
675	tt28542214	182.0	Drama
676	tt28547912	55000000.0	Action,Adventure,Crime
677	tt28601183	4853000000.0	Drama
678	tt28642445	25000000.0	Drama,Short
679	tt28691667	1446000000000.0	Horror,Short
680	tt28691667	1446000000000.0	Horror,Short
681	tt28814949	2671000000.0	Documentary,Music
682	tt2906216	2082000000.0	Action,Adventure,Comedy
683	tt29194123	127000000.0	Drama
684	tt29199176	391000000.0	Drama,Short
685	tt29430934	406000000.0	Horror
686	tt29432003	346899.0	Short
687	tt29432003	346899.0	Short
688	tt29466107	9758000000.0	History,Short
689	tt29466107	9758000000.0	History,Short
690	tt2953050	2568000000.0	Animation,Comedy,Family
692	tt29550375	419.0	Comedy
693	tt29609422	19753000000.0	Horror
694	tt29721567	1576000000.0	Horror,Short
695	tt29721567	1576000000.0	Horror,Short
696	tt29721567	1576000000.0	Horror,Short
697	tt29740052	833.0	Family
698	tt29931098	443807.0	Horror
699	tt30310780	391000000.0	Horror,Short
700	tt30497782	1120.0	History
701	tt30803479	597576.0	Thriller
702	tt30889257	15.0	Drama
703	tt30970235	11057.0	Action,Drama,Thriller
704	tt30970772	352093.0	Drama,Short
705	tt30970772	352093.0	Drama,Short
706	tt31039417	659009.0	Fantasy,Short
707	tt31227384	142000000.0	Short
708	tt3152592	285000000.0	Adventure,Animation,Comedy
709	tt3172162	255000000.0	Animation
710	tt31761436	1576000000.0	Fantasy,Short
711	tt31761436	1576000000.0	Fantasy,Short
712	tt31761436	1576000000.0	Fantasy,Short
713	tt31797079	1001.0	Comedy
714	tt31835725	2708.0	Comedy
715	tt31962362	131000000.0	Horror,Short
716	tt32080328	4853000000.0	Drama
717	tt3228774	2335000000.0	Adventure,Comedy,Crime
718	tt3291150	511000000.0	Action,Adventure,Thriller
719	tt3454424	752750.0	Animation,Drama,Family
720	tt3454424	752750.0	Animation,Drama,Family
721	tt3454424	752750.0	Animation,Drama,Family
722	tt3454424	752750.0	Animation,Drama,Family
723	tt3454424	752750.0	Animation,Drama,Family
724	tt3513500	623190.0	Action,Adventure,Animation
725	tt3547306	864928.0	Action,Crime,Drama
726	tt3554046	1637000000.0	Adventure,Animation,Comedy
727	tt3679040	18244.0	Action,Comedy,Drama
728	tt3794354	3197000000.0	Action,Adventure,Comedy
729	tt3794354	3197000000.0	Action,Adventure,Comedy
730	tt3804810	8013522.0	Adventure,Animation,Comedy
731	tt3915174	4853000000.0	Action,Adventure,Animation
732	tt4123432	4072000000.0	Adventure,Family,Fantasy
733	tt4123432	4072000000.0	Adventure,Family,Fantasy
734	tt4351684	292000000.0	Adventure,Horror,Thriller
735	tt4351684	292000000.0	Adventure,Horror,Thriller
736	tt4411584	32000000.0	Drama,Romance
737	tt4428398	425000000.0	Action,Adventure,Animation
738	tt4428398	425000000.0	Action,Adventure,Animation
739	tt4428398	425000000.0	Action,Adventure,Animation
740	tt4495098	1221000000.0	Action,Adventure,Drama
741	tt4513678	2043000000.0	Adventure,Comedy,Fantasy
742	tt4532038	434000000.0	Comedy,Drama,Family
743	tt4589218	2972000000.0	Horror,Mystery,Thriller
744	tt4682266	492000000.0	Action,Horror,Mystery
745	tt4685762	23000000.0	Drama,Fantasy,Horror
746	tt4823776	48000000.0	Adventure,Animation,Comedy
747	tt4960748	114000000.0	Biography,Crime,Drama
748	tt4960748	114000000.0	Biography,Crime,Drama
749	tt4996328	195000000.0	Drama
750	tt5034838	4701000000.0	Action,Sci-Fi,Thriller
751	tt5090568	439000000.0	Action,Adventure,Sci-Fi
752	tt5108870	1675000000.0	Action,Adventure,Horror
753	tt5109280	1304000000.0	Action,Adventure,Animation
754	tt5113044	9407000000.0	Adventure,Animation,Comedy
755	tt5177120	217000000.0	Action,Drama,War
756	tt5198068	1266570.0	Action,Adventure,Animation
757	tt5198068	1266570.0	Action,Adventure,Animation
758	tt5198068	1266570.0	Action,Adventure,Animation
759	tt5433138	7262000000.0	Action,Crime,Thriller
760	tt5433140	7146000000.0	Action,Adventure,Crime
761	tt5439812	52000000.0	Comedy,Crime,Drama
762	tt5525650	15815.0	Adventure,Drama
763	tt5537002	157000000.0	Crime,Drama,History
764	tt5562070	259000000.0	Adventure,Animation,Comedy
765	tt5616176	13000000.0	Drama,Romance
766	tt5656994	5000000.0	Adventure,Sci-Fi,Thriller
767	tt5672290	533000000.0	Horror
768	tt5715066	126068.0	Action,Adventure,Drama
769	tt5715066	126068.0	Action,Adventure,Drama
770	tt5715066	126068.0	Action,Adventure,Drama
771	tt5748448	68000000.0	Action,Thriller
772	tt5774060	409000000.0	Action,Horror,Sci-Fi
773	tt5834426	673000000.0	Action,Adventure,Sci-Fi
774	tt5834426	673000000.0	Action,Adventure,Sci-Fi
775	tt5834426	673000000.0	Action,Adventure,Sci-Fi
776	tt5834426	673000000.0	Action,Adventure,Sci-Fi
777	tt5867314	48000000.0	Drama,Horror,Mystery
778	tt5867314	48000000.0	Drama,Horror,Mystery
779	tt5867314	48000000.0	Drama,Horror,Mystery
780	tt5884796	745000000.0	Action,Adventure,Thriller
781	tt6166392	6323000000.0	Adventure,Comedy,Family
782	tt6166392	6323000000.0	Adventure,Comedy,Family
783	tt6217926	31000000.0	Drama,Music,Musical
784	tt6217926	31000000.0	Drama,Music,Musical
785	tt6217926	31000000.0	Drama,Music,Musical
786	tt6217926	31000000.0	Drama,Music,Musical
787	tt6217926	31000000.0	Drama,Music,Musical
788	tt6217926	31000000.0	Drama,Music,Musical
789	tt6217926	31000000.0	Drama,Music,Musical
790	tt6246322	538000000.0	Action,Crime,Horror
791	tt6264654	3315000000.0	Action,Adventure,Comedy
792	tt6334354	1687000000.0	Action,Adventure,Comedy
793	tt6435934	868168.0	Adventure,Drama,Sci-Fi
794	tt6443346	3935000000.0	Action,Adventure,Fantasy
795	tt6455162	26688.0	Comedy,Horror
796	tt6467266	408000000.0	Adventure,Animation,Comedy
797	tt6475714	478000000.0	Action,Adventure,Fantasy
798	tt6475714	478000000.0	Action,Adventure,Fantasy
799	tt6475714	478000000.0	Action,Adventure,Fantasy
800	tt6475714	478000000.0	Action,Adventure,Fantasy
801	tt6528290	7000000.0	Action,Adventure,Drama
802	tt6528290	7000000.0	Action,Adventure,Drama
803	tt6570098	97000000.0	Adventure,Animation,Comedy
804	tt6587640	48000000.0	Adventure,Animation,Comedy
805	tt6598238	43862.0	Drama,Romance
806	tt6673612	2515000000.0	Adventure,Comedy,Family
807	tt6710474	1434000000.0	Action,Adventure,Comedy
808	tt6718170	1362000000000.0	Adventure,Animation,Comedy
809	tt6723592	3659000000.0	Action,Sci-Fi,Thriller
810	tt6723592	3659000000.0	Action,Sci-Fi,Thriller
811	tt6772802	38852.0	Drama
812	tt6791350	8456000000.0	Action,Adventure,Comedy
813	tt6823148	43000000.0	Biography,Drama,Romance
814	tt6823148	43000000.0	Biography,Drama,Romance
815	tt6823148	43000000.0	Biography,Drama,Romance
816	tt6842770	13000000.0	Comedy,Drama,Romance
817	tt6842770	13000000.0	Comedy,Drama,Romance
818	tt6842770	13000000.0	Comedy,Drama,Romance
819	tt6852178	848834.0	Biography,Drama,History
820	tt6852178	848834.0	Biography,Drama,History
821	tt6878306	127000000.0	Action,Adventure,Drama
822	tt6879446	917381.0	Action,Adventure,Comedy
823	tt6879446	917381.0	Action,Adventure,Comedy
824	tt6902394	87000000.0	Crime,Drama,Thriller
825	tt6920084	42000000.0	Action,Horror,Sci-Fi
826	tt6920084	42000000.0	Action,Horror,Sci-Fi
827	tt6920084	42000000.0	Action,Horror,Sci-Fi
828	tt6932874	1468000000.0	Adventure,Animation,Comedy
829	tt6950476	56.0	Action,Drama,Thriller
830	tt7069210	2064000000.0	Horror,Mystery,Thriller
831	tt7093904	36000000.0	Adventure,Animation,Fantasy
832	tt7094488	58125.0	Comedy,Crime,Drama
833	tt7097896	5069000000.0	Action,Sci-Fi,Thriller
834	tt7106686	53000000.0	Adventure,Drama,Sci-Fi
835	tt7126948	1696000000.0	Action,Adventure,Fantasy
836	tt7130916	15000000.0	Comedy,Musical
837	tt7134096	6000000.0	Action,Drama,Mystery
838	tt7134096	6000000.0	Action,Drama,Mystery
839	tt7144666	1614000000.0	Horror,Mystery,Thriller
840	tt7146812	142000000.0	Adventure,Animation,Comedy
841	tt7176054	1066000000.0	Action,Sci-Fi,Sport
842	tt7286966	618.0	Comedy,Crime,Thriller
843	tt7294150	4614000000.0	Action,Drama,History
844	tt7322224	329000000.0	Comedy,Drama
845	tt7322224	329000000.0	Comedy,Drama
846	tt7322224	329000000.0	Comedy,Drama
847	tt7322224	329000000.0	Comedy,Drama
848	tt7375466	1112000000.0	Action,Adventure,Sci-Fi
849	tt7405458	1132000000.0	Comedy,Drama
850	tt7435316	30940.0	Biography,Drama,History
851	tt7466442	342000000.0	Adventure,Animation,Comedy
852	tt7524444	29000000.0	Action,Comedy,Horror
853	tt7545266	304000000.0	Comedy
854	tt7587604	331000000.0	Action,Adventure,Fantasy
855	tt7599146	2506000000.0	Biography,Crime,Drama
856	tt7601480	3171000000.0	Action,Crime
857	tt7628504	181000000.0	Horror,Thriller
858	tt7638348	2000000.0	Action,Adventure,Comedy
859	tt7737786	523000000.0	Action,Thriller
860	tt7772582	891527.0	Drama
861	tt7922238	18600.0	Drama,Fantasy,Horror
862	tt7937254	138565.0	Crime,Drama,Thriller
863	tt7947604	52885.0	Drama,Romance,Sport
864	tt7972012	134000000.0	Action,Comedy
865	tt7985704	49000000.0	Action,Comedy,Thriller
866	tt7985704	49000000.0	Action,Comedy,Thriller
867	tt8004664	132000000.0	Drama,Horror,Mystery
868	tt8006374	5000000.0	Adventure,Fantasy,Horror
869	tt8041270	1004000000000.0	Action,Adventure,Sci-Fi
870	tt8045906	31000000.0	Drama,Romance
871	tt8049994	452000000.0	Adventure,Animation,Comedy
872	tt8093700	976000000.0	Action,Drama,History
873	tt8097030	215000000.0	Adventure,Animation,Comedy
874	tt8110232	131000000.0	Crime,Drama
875	tt8110900	15000000.0	Drama,Family,Sport
876	tt8114980	457144.0	Action,Comedy,Horror
877	tt8115900	2504000000.0	Adventure,Animation,Comedy
878	tt8129806	400845.0	Drama
879	tt8178634	138726.0	Action,Adventure,Drama
